date,ticker,quality_pass,passed_tradability_filter,tradability_exclusion_reason,exclusion_reason,final_exclusion_reason,warning,local_ohlcv_available,yahoo_fetch_attempted,yahoo_fetch_success,latest_price,median_20d_dollar_volume,median_60d_dollar_volume,avg_volume_20d,market_cap,history_days,trading_history_days,max_abs_1d_move_60d,realized_vol_20d_ann,realized_vol_60d,missing_ohlcv_ratio,suspicious_spike_gap
2026-08-13,ALTI,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; less than 2 years of trading history","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; less than 2 years of trading history","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; less than 2 years of trading history",,True,False,False,4.329999923706055,279825.9988307953,485462.49878406525,159401.9,,502,502,0.24193544355565155,1.0134295382517509,0.8353885542600211,0.0,False
2026-08-13,ALTO,False,False,"median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history",,True,False,False,4.539999961853027,10308308.387041092,11080042.66512394,2213740.25,,502,502,0.1295938232895013,0.9321748819126573,0.7735824033990282,0.0,False
2026-08-13,ALXO,False,False,"median 60D dollar volume below $50,000,000; current price below $5","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; current price below $5","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; current price below $5",,True,False,False,1.7599999904632568,1674723.872873187,1439276.4519155025,1520455.05,,752,752,0.12658230522240044,0.8127077076147995,0.7934008784279453,0.0,False
2026-08-13,AMCI,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; reverse split/extreme discontinuity suspected",,True,False,False,4.849299907684326,778576.5129804611,264910.99791526794,174827.75,,783,783,0.2700229602007911,1.1277940589506583,1.1857789948591149,0.0,False
2026-08-13,AMIX,False,False,"median 60D dollar volume below $50,000,000; less than 2 years of trading history; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected","median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; 20D realized volatility above 150% annualized; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; less than 2 years of trading history; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected","median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; 20D realized volatility above 150% annualized; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; less than 2 years of trading history; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected",,True,False,False,12.895000457763672,1309082.5087070465,116461.79091691971,11566860.55,,502,502,4.342465613836376,15.432825875656146,9.052823596200975,0.0,True
2026-08-13,AMPG,False,False,"median 60D dollar volume below $50,000,000; less than 2 years of trading history; 60D annualized volatility above 120%","median 60D dollar volume below $50,000,000; less than 2 years of trading history; 60D annualized volatility above 120%","median 60D dollar volume below $50,000,000; less than 2 years of trading history; 60D annualized volatility above 120%",,True,False,False,7.03000020980835,20846282.19242096,17016559.14540291,3784815.0,,501,501,0.2683398435108766,1.2808046720978303,1.4311316123602669,0.0,False
2026-08-13,AMPL,False,False,"median 60D dollar volume below $50,000,000","median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000","median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000",,True,False,False,8.84000015258789,16550478.041028976,15466412.105369568,2692384.1,,753,753,0.21409576297845168,0.6581505236300618,0.8599648383883404,0.0,False
2026-08-13,AMSC,False,False,"median 60D dollar volume below $50,000,000; less than 2 years of trading history","median 60D dollar volume below $50,000,000; less than 2 years of trading history","median 60D dollar volume below $50,000,000; less than 2 years of trading history",,True,False,False,29.059999465942383,21601811.216163635,34421491.53461456,741856.35,,502,502,0.11778990050171256,0.8768354537099725,0.7845056818819598,0.0,False
2026-08-13,AMST,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected",,True,False,False,1.3300000429153442,126219.99818086624,164973.45377504826,139870.55,,752,752,1.201017798583624,0.7764272776318433,2.921911654479534,0.0,True
2026-08-13,AMTX,False,False,"median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history",,True,False,False,1.784999966621399,1562735.0369095802,2279326.541030407,1424282.95,,502,502,0.19111114078097868,0.710808965255785,0.9206565869364508,0.0,False
2026-08-13,ANGH,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; less than 2 years of trading history","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; less than 2 years of trading history","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; less than 2 years of trading history",,True,False,False,3.640000104904175,59484.00169610977,34196.90034389496,37340.0,,500,500,0.34423072867139404,0.6041173657258451,1.0905347707474373,0.0,False
2026-08-13,ANL,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares","median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares","median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares",,True,False,False,12.5,2353226.505088806,1885812.0324134827,261598.35,,508,508,0.1577650011715228,1.1938592473638974,1.0188269414594853,0.0,False
2026-08-13,ANNA,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5",,True,False,False,3.7685000896453857,603120.9810495377,1272823.5099077225,309324.6,,763,763,0.14790998510075481,0.5562300523531176,0.8585818873327024,0.0,False
2026-08-13,ANPA,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; missing OHLCV data above 5%; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; missing OHLCV data above 5%; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; reverse split/extreme discontinuity suspected",,True,False,False,4.599999904632568,31708.750772476196,35065.99967479706,25178.75,,784,784,0.2199999945504325,1.1902515593495522,0.9335893945729102,0.6517857142857143,False
2026-08-13,ANTX,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares","median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares","median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares",,True,False,False,5.400000095367432,907148.957490921,907148.957490921,280331.3,,752,752,0.149681456843771,0.6746311128595703,0.7559614404327748,0.0,False
2026-08-13,ANY,False,False,"median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected",,True,False,False,1.950000047683716,356247.0017194748,537498.483467102,829970.0,,502,502,1.1157894901951928,0.8672011267204374,2.8429473129365364,0.0,True
2026-08-13,AOUT,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares","median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares","median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares",,True,False,False,11.739999771118164,393417.76127815247,321048.50783348083,74036.6,,754,754,0.18466195276319208,0.7364660467726147,0.5729976081626791,0.0,False
2026-08-13,APLM,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%","median 20D dollar volume below $20,000,000; 20D realized volatility above 150% annualized; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%","median 20D dollar volume below $20,000,000; 20D realized volatility above 150% annualized; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%",,True,False,False,19.190000534057617,363724.99771118164,118089.99953269958,32170.5,,768,768,0.3047205954311485,1.9426070056846745,1.3136622459273701,0.0,False
2026-08-13,APPS,False,False,"median 60D dollar volume below $50,000,000; 60D annualized volatility above 120%","20D realized volatility above 150% annualized; median 60D dollar volume below $50,000,000; 60D annualized volatility above 120%","20D realized volatility above 150% annualized; median 60D dollar volume below $50,000,000; 60D annualized volatility above 120%",,True,False,False,13.442999839782717,20760384.93795395,42890817.688941956,3575153.15,,778,778,0.3887733696060027,1.6127867327181662,1.4857925063443258,0.0,False
2026-08-13,APVO,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; less than 2 years of trading history","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; less than 2 years of trading history","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; less than 2 years of trading history",,True,False,False,4.739999771118164,88964.49601650238,94257.9999923706,96615.0,,501,501,0.12444443172878694,0.6950069766714193,0.6359532292446853,0.0,False
2026-08-13,APWC,False,False,"median 60D dollar volume below $50,000,000; current price below $5","price below $5; median 20D dollar volume below $20,000,000; 20D realized volatility above 150% annualized; median 60D dollar volume below $50,000,000; current price below $5","price below $5; median 20D dollar volume below $20,000,000; 20D realized volatility above 150% annualized; median 60D dollar volume below $50,000,000; current price below $5",,True,False,False,2.0899999141693115,6462.4998688697815,6621.999979019165,2456991.05,,752,752,0.431654697853761,1.5931874701281574,1.027398107639869,0.0,False
2026-08-13,AQB,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5",,True,False,False,1.1799999475479126,31629.19969558716,25459.749990701675,51179.15,,752,752,0.15686271530717422,0.7464231572327453,0.711890941974475,0.0,False
2026-08-13,AQMS,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; reverse split/extreme discontinuity suspected",,True,False,False,2.7100000381469727,74725.00282526016,134092.50110387802,32624.15,,782,782,0.19999998266046703,0.6472628584464967,0.7881564397137139,0.0,False
2026-08-13,ARBK,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; reverse split/extreme discontinuity suspected",,True,False,False,3.150000095367432,49848.10012578964,68625.99997520447,17152.25,,755,755,0.16521736967090428,0.6668942950490329,0.8830755153002596,0.0,False
2026-08-13,ARQQ,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%","median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%","median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%",,True,False,False,20.309999465942383,5868874.004745483,8362693.769836426,354457.95,,784,784,0.35574233483157847,1.2489662995368387,1.6124067142527247,0.0,False
2026-08-13,ARTL,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected",,True,False,False,0.756600022315979,105962.99847364426,277223.2470333576,192005.55,,784,784,0.4369747528761496,0.9364023102483963,1.3502671147931455,0.0,False
2026-08-13,ARTV,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; reverse split/extreme discontinuity suspected","median 20D dollar volume below $20,000,000; missing OHLCV data above 5%; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; reverse split/extreme discontinuity suspected","median 20D dollar volume below $20,000,000; missing OHLCV data above 5%; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; reverse split/extreme discontinuity suspected",,True,False,False,12.047499656677246,3989832.1723937993,4329696.018791199,395628.9,,784,784,0.11560042094392986,0.7961447933689534,0.8357545206475269,0.34438775510204084,False
2026-08-13,ASTC,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected","median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected","median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected",,True,False,False,8.366800308227539,432097.01199531555,797188.5281085968,260546.3,,784,784,4.5910932225320815,1.3054956359931065,9.856781855357221,0.0,True
2026-08-13,ASTL,False,False,"median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history",,True,False,False,4.320000171661377,2847259.9650621414,3759222.937989235,902934.5,,501,501,0.09489050713806946,0.5119548438414323,0.5663983366977776,0.0,False
2026-08-13,ATAI,False,False,"median 60D dollar volume below $50,000,000","median 60D dollar volume below $50,000,000","median 60D dollar volume below $50,000,000",,True,False,False,7.179999828338623,54461197.09084034,21233161.029863358,21756138.45,,772,772,0.33395520844499926,1.4472097050930095,0.990268079726671,0.0,False
